,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
12122,921E - Cluster,Begumpur (Rohini),Rajiv Nagar,77.0624892181,28.723202783,77.058,28.724,
12123,921E - Cluster,Rajiv Nagar,Karala Pathsala Jain Mandir,77.058,28.724,77.053,28.726,
12124,921E - Cluster,Karala Pathsala Jain Mandir,Sukhbir Nagar,77.053,28.726,77.048,28.727,
12125,921E - Cluster,Sukhbir Nagar,Rama Vihar,77.048,28.726999999999997,77.045,28.728,
12126,921E - Cluster,Rama Vihar,Karala School,77.045,28.728,77.04,28.73,
12127,921E - Cluster,Karala School,Karala Village,77.04,28.73,77.032,28.731,
12128,921E - Cluster,Karala Village,Karala Crossing,77.032,28.730999999999998,77.031,28.731,
12129,921E - Cluster,Karala Crossing,DesuOffice(NDPL),77.031,28.730999999999998,77.028,28.732,
12130,921E - Cluster,DesuOffice(NDPL),Shiv Vihar Bheem Chowk,77.028,28.732,77.025,28.733,
12131,921E - Cluster,Shiv Vihar Bheem Chowk,Radha Swami Satsang,77.025,28.733,77.02,28.733,
12132,921E - Cluster,Radha Swami Satsang,Shivam Plywood,77.02,28.733,77.014,28.734,
12133,921E - Cluster,Shivam Plywood,Kanjhawla,77.014,28.734,77.007,28.737,
12134,921E - Cluster,Kanjhawla,Kanjhawla Village,77.007,28.737,77.005,28.734,
12135,921E - Cluster,Kanjhawla Village,Kanjhawla Depot,77.005,28.734,77.003,28.726,
13207,972 - Cluster,Harewali Village,Harewali X-ing,77.0078168168,28.8318248392,77.003062,28.818447,56.0
13208,972 - Cluster,Harewali X-ing,Daryapur,77.003062,28.818446999999995,77.0091686,28.8127154,
13209,972 - Cluster,Daryapur,Dariyapur Kalan School,77.0091686,28.8127154,77.015,28.809,
13210,972 - Cluster,Dariyapur Kalan School,Azadpur,77.015,28.809,77.1814774191,28.703708427,
13211,972 - Cluster,Azadpur,Bawana Depot,77.1814774191,28.703708427,77.028,28.803,
13212,972 - Cluster,Bawana Depot,Bawana,77.028,28.803,77.0391768529,28.8019489703,
13213,972 - Cluster,Bawana,Bawana School,77.0391768529,28.801948970300003,77.035,28.796,
13214,972 - Cluster,Bawana School,Aditi College,77.035,28.796,77.036,28.794,
13215,972 - Cluster,Aditi College,DSIDC Bawana/ Dhakewala,77.036,28.794,77.041,28.785,
13216,972 - Cluster,DSIDC Bawana/ Dhakewala,Industrial Area Bawana Sec 3,77.041,28.785,77.044,28.78,
13217,972 - Cluster,Industrial Area Bawana Sec 3,Maharishi Valmiki Hospital / Pooth Khurd,77.044,28.78,77.047,28.775,
13218,972 - Cluster,Maharishi Valmiki Hospital / Pooth Khurd,Pooth Khurd,77.047,28.775,77.048,28.772,
13219,972 - Cluster,Pooth Khurd,Sultan Pur Xing/Poothkhurd,77.048,28.772,77.049,28.767,
13220,972 - Cluster,Sultan Pur Xing/Poothkhurd,Barwala Village,77.04899999999999,28.767,77.06,28.76,
13221,972 - Cluster,Barwala Village,Barwala School,77.06,28.76,77.062,28.759,
13222,972 - Cluster,Barwala School,Jain Colony,77.062,28.759,77.072,28.753,
13223,972 - Cluster,Jain Colony,Prehladpur School,77.072,28.753,77.074,28.753,
13224,972 - Cluster,Prehladpur School,Prahladpur Village,77.074,28.753,77.082,28.75,
13225,972 - Cluster,Prahladpur Village,Krishna Colony,77.082,28.75,77.087,28.746,
13226,972 - Cluster,Krishna Colony,Deep Vihar,77.087,28.746,77.082,28.738,
13227,972 - Cluster,Deep Vihar,Guru Gobind Singh Marg / Faiz Road,77.082,28.738000000000003,77.202,28.653,
13228,972 - Cluster,Guru Gobind Singh Marg / Faiz Road,Sec-24 Rohini,77.202,28.653000000000002,77.092,28.728,
13229,972 - Cluster,Sec-24 Rohini,Hanuman Mandir Rohini Sec 24,77.092,28.728,77.087,28.722,
13230,972 - Cluster,Hanuman Mandir Rohini Sec 24,Power House Rohini Sec 24,77.087,28.721999999999998,77.08,28.726,
13231,972 - Cluster,Power House Rohini Sec 24,Rohini Sec 22/24 Crossing,77.08,28.726,77.069,28.72,
13232,972 - Cluster,Rohini Sec 22/24 Crossing,Rohini Sec-21,77.069,28.72,77.069,28.718,
13233,972 - Cluster,Rohini Sec-21,Rohini Sec 20/21 More,77.069,28.718000000000004,77.074,28.715,
13234,972 - Cluster,Rohini Sec 20/21 More,Pooth Kalan,77.074,28.715,77.077,28.714,
13235,972 - Cluster,Pooth Kalan,ISBT / Kashmiri Gate,77.077,28.714000000000002,77.229,28.666,
13236,972 - Cluster,ISBT / Kashmiri Gate,Krishna Vihar,77.229,28.666,77.084,28.706,
13237,972 - Cluster,Krishna Vihar,Budh Vihar,77.084,28.706,77.0867515667,28.7046016116,
13238,972 - Cluster,Budh Vihar,Mangol Puri Y-Block,77.0867515667,28.704601611599998,77.088,28.703,
13239,972 - Cluster,Mangol Puri Y-Block,Mangol Pur Khurd,77.08800000000001,28.703000000000003,77.093,28.7,
13240,972 - Cluster,Mangol Pur Khurd,Avantika Xing,77.093,28.7,77.097,28.698,
13241,972 - Cluster,Avantika Xing,Mangolpur Kalan Village,77.097,28.698,77.101,28.695,
13242,972 - Cluster,Mangolpur Kalan Village,Mangol Pur School,77.101,28.695,77.104,28.694,
13243,972 - Cluster,Mangol Pur School,West Enclave,77.104,28.694000000000003,77.101,28.691,
13244,972 - Cluster,West Enclave,Mangol Puri B-Block,77.101,28.691,77.095,28.69,
13245,972 - Cluster,Mangol Puri B-Block,Peera Garhi Chowk,77.095,28.69,77.096,28.679,
13246,972 - Cluster,Peera Garhi Chowk,Peera Garhi Depot,77.096,28.679000000000002,77.093,28.675,
13247,972 - Cluster,Peera Garhi Depot,Sundar Apartments,77.093,28.675,77.092,28.666,
13248,972 - Cluster,Sundar Apartments,Sunder Vihar,77.092,28.666,77.091,28.663,
13249,972 - Cluster,Sunder Vihar,Meera Bagh,77.09100000000001,28.663,77.091,28.659,
13250,972 - Cluster,Meera Bagh,Meera Bagh Apartment,77.09100000000001,28.659000000000002,77.09,28.657,
13251,972 - Cluster,Meera Bagh Apartment,Keshopur Depot,77.09,28.656999999999996,77.087,28.652,
13252,972 - Cluster,Keshopur Depot,Major Bhupinder Singh Nagar,77.087,28.651999999999997,77.084,28.646,
13253,972 - Cluster,Major Bhupinder Singh Nagar,CRPF Camp Vikaspuri,77.084,28.646,77.085148,28.6472692,
13254,972 - Cluster,CRPF Camp Vikaspuri,Manohar Nagar,77.085148,28.647269199999997,77.083,28.642,
13255,972 - Cluster,Manohar Nagar,Krishna Park,77.083,28.642,77.081,28.639,
13256,972 - Cluster,Krishna Park,Kangra Niketan,77.081,28.639,77.08,28.635,
13257,972 - Cluster,Kangra Niketan,District Centre Outer Ring Road,77.08,28.635,77.081,28.633,
13258,972 - Cluster,District Centre Outer Ring Road,District Centre Nazafgarh Road,77.081,28.633000000000003,77.079,28.63,
13259,972 - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
13260,972 - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
13261,972 - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
13290,972EXT - Cluster,Bawana Village,Bawana,77.0352033397,28.799368453499998,77.0391768529,28.8019489703,52.0
13291,972EXT - Cluster,Bawana,Bawana School,77.0391768529,28.801948970300003,77.035,28.796,
13292,972EXT - Cluster,Bawana School,Aditi College,77.035,28.796,77.036,28.794,
13293,972EXT - Cluster,Aditi College,DSIDC Bawana/ Dhakewala,77.036,28.794,77.041,28.785,
13294,972EXT - Cluster,DSIDC Bawana/ Dhakewala,Industrial Area Bawana Sec 3,77.041,28.785,77.044,28.78,
13295,972EXT - Cluster,Industrial Area Bawana Sec 3,Maharishi Valmiki Hospital / Pooth Khurd,77.044,28.78,77.047,28.775,
13296,972EXT - Cluster,Maharishi Valmiki Hospital / Pooth Khurd,Pooth Khurd,77.047,28.775,77.048,28.772,
13297,972EXT - Cluster,Pooth Khurd,Sultan Pur Xing/Poothkhurd,77.048,28.772,77.049,28.767,
13298,972EXT - Cluster,Sultan Pur Xing/Poothkhurd,Barwala Village,77.04899999999999,28.767,77.06,28.76,
13299,972EXT - Cluster,Barwala Village,Barwala School,77.06,28.76,77.062,28.759,
13300,972EXT - Cluster,Barwala School,Jain Colony,77.062,28.759,77.072,28.753,
13301,972EXT - Cluster,Jain Colony,Prehladpur School,77.072,28.753,77.074,28.753,
13302,972EXT - Cluster,Prehladpur School,Prahladpur Village,77.074,28.753,77.082,28.75,
13303,972EXT - Cluster,Prahladpur Village,Prahladpur,77.082,28.75,77.294,28.5,
13304,972EXT - Cluster,Prahladpur,Krishna Colony,77.294,28.5,77.087,28.746,
13305,972EXT - Cluster,Krishna Colony,Deep Vihar,77.087,28.746,77.082,28.738,
13306,972EXT - Cluster,Deep Vihar,Guru Gobind Singh Marg / Faiz Road,77.082,28.738000000000003,77.202,28.653,
13307,972EXT - Cluster,Guru Gobind Singh Marg / Faiz Road,Sec-24 Rohini,77.202,28.653000000000002,77.092,28.728,
13308,972EXT - Cluster,Sec-24 Rohini,Hanuman Mandir Rohini Sec 24,77.092,28.728,77.087,28.722,
13309,972EXT - Cluster,Hanuman Mandir Rohini Sec 24,Power House Rohini Sec 24,77.087,28.721999999999998,77.08,28.726,
13310,972EXT - Cluster,Power House Rohini Sec 24,Rohini Sec 22/24 Crossing,77.08,28.726,77.069,28.72,
13311,972EXT - Cluster,Rohini Sec 22/24 Crossing,Rohini Sec-21,77.069,28.72,77.069,28.718,
13312,972EXT - Cluster,Rohini Sec-21,Rohini Sec 20/21 More,77.069,28.718000000000004,77.074,28.715,
13313,972EXT - Cluster,Rohini Sec 20/21 More,Pooth Kalan,77.074,28.715,77.077,28.714,
13314,972EXT - Cluster,Pooth Kalan,ISBT / Kashmiri Gate,77.077,28.714000000000002,77.229,28.666,
13315,972EXT - Cluster,ISBT / Kashmiri Gate,Krishna Vihar,77.229,28.666,77.084,28.706,
13316,972EXT - Cluster,Krishna Vihar,Budh Vihar,77.084,28.706,77.0867515667,28.7046016116,
13317,972EXT - Cluster,Budh Vihar,Mangol Puri Y-Block,77.0867515667,28.704601611599998,77.088,28.703,
13318,972EXT - Cluster,Mangol Puri Y-Block,Mangol Pur Khurd,77.08800000000001,28.703000000000003,77.093,28.7,
13319,972EXT - Cluster,Mangol Pur Khurd,Avantika Xing,77.093,28.7,77.097,28.698,
13320,972EXT - Cluster,Avantika Xing,Mangolpur Kalan Village,77.097,28.698,77.101,28.695,
13321,972EXT - Cluster,Mangolpur Kalan Village,Mangol Pur School,77.101,28.695,77.104,28.694,
13322,972EXT - Cluster,Mangol Pur School,West Enclave,77.104,28.694000000000003,77.101,28.691,
13323,972EXT - Cluster,West Enclave,Mangol Puri B-Block,77.101,28.691,77.095,28.69,
13324,972EXT - Cluster,Mangol Puri B-Block,Peera Garhi Chowk,77.095,28.69,77.096,28.679,
13325,972EXT - Cluster,Peera Garhi Chowk,Peera Garhi Depot,77.096,28.679000000000002,77.093,28.675,
13326,972EXT - Cluster,Peera Garhi Depot,Sundar Apartments,77.093,28.675,77.092,28.666,
13327,972EXT - Cluster,Sundar Apartments,Sunder Vihar,77.092,28.666,77.091,28.663,
13328,972EXT - Cluster,Sunder Vihar,Meera Bagh,77.09100000000001,28.663,77.091,28.659,
13329,972EXT - Cluster,Meera Bagh,Meera Bagh Apartment,77.09100000000001,28.659000000000002,77.09,28.657,
13330,972EXT - Cluster,Meera Bagh Apartment,Keshopur Depot,77.09,28.656999999999996,77.087,28.652,
13331,972EXT - Cluster,Keshopur Depot,Major Bhupinder Singh Nagar,77.087,28.651999999999997,77.084,28.646,
13332,972EXT - Cluster,Major Bhupinder Singh Nagar,CRPF Camp Vikaspuri,77.084,28.646,77.085148,28.6472692,
13333,972EXT - Cluster,CRPF Camp Vikaspuri,Manohar Nagar,77.085148,28.647269199999997,77.083,28.642,
13334,972EXT - Cluster,Manohar Nagar,Krishna Park,77.083,28.642,77.081,28.639,
13335,972EXT - Cluster,Krishna Park,Kangra Niketan,77.081,28.639,77.08,28.635,
13336,972EXT - Cluster,Kangra Niketan,District Centre Outer Ring Road,77.08,28.635,77.081,28.633,
13337,972EXT - Cluster,District Centre Outer Ring Road,District Centre Nazafgarh Road,77.081,28.633000000000003,77.079,28.63,
13338,972EXT - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
13339,972EXT - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
13340,972EXT - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
